id,organization_id,url,type,species,breeds_primary,breeds_secondary,breeds_mixed,breeds_unknown,colors_primary,colors_secondary,colors_tertiary,age,gender,size,coat,spayed_neutered,house_trained,declawed,special_needs,shots_current,environment_children,environment_dogs,environment_cats,tag1,tag2,tag3,tag4,tag5,name,description,photos_small,photos_medium,photos_large,photos_full,status,published_at,contact_email,contact_phone,contact_address1,contact_address2,contact_address_city,contact_address_state,contact_address_postcode,country,links
43777716,VA525,https://www.petfinder.com/dog/star-43777716/va/king-william/regional-animal-shelter-va525/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Hound,null,TRUE,FALSE,"Tricolor (Brown, Black, & White)",null,null,Adult,Female,Medium,Short,TRUE,FALSE,null,FALSE,FALSE,null,null,null,,,,,,Star,"Hi, I'm ""Star""! I'm a stunning SPAYED female mixed breed that's about 1 year old and weighs about 45lbs. I...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777716/1/?bust=1547569091&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777716/1/?bust=1547569091&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777716/1/?bust=1547569091&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777716/1/?bust=1547569091,adopted,2019-01-15T16:18:29+0000,animalshelter@kingwilliamcounty.us,(804) 769-4983,20201 King William Road,P.O. Box 215,King William,VA,23086,US,/v2/animals/43777716
43777711,PA218,https://www.petfinder.com/dog/nina-43777711/pa/clearfield/clearfield-county-spca-pa218/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Dogo Argentino,null,TRUE,FALSE,White / Cream,null,null,Young,Female,Large,Short,FALSE,FALSE,null,FALSE,TRUE,TRUE,TRUE,null,,,,,,Nina,Um hi I'm Nina.  I was brought into the shelter because my previous owner was no longer able to care...,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777711/1/?bust=1547569031&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777711/1/?bust=1547569031&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777711/1/?bust=1547569031&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777711/1/?bust=1547569031,adopted,2019-01-15T16:17:25+0000,clearfieldcountyspca@gmail.com,(814) 765-2220,275 21st Street,null,Clearfield,PA,16830,US,/v2/animals/43777711
43777707,PA218,https://www.petfinder.com/dog/lacey-43777707/pa/clearfield/clearfield-county-spca-pa218/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Pit Bull Terrier,null,TRUE,FALSE,Gray / Blue / Silver,White / Cream,null,Young,Female,Medium,Short,FALSE,FALSE,null,FALSE,TRUE,TRUE,TRUE,null,,,,,,Lacey,Hi I'm Lacey!  I was brought into the shelter because my previous owner was no longer able to care for...,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777707/1/?bust=1547568916&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777707/1/?bust=1547568916&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777707/1/?bust=1547568916&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777707/1/?bust=1547568916,adopted,2019-01-15T16:15:45+0000,clearfieldcountyspca@gmail.com,(814) 765-2220,275 21st Street,null,Clearfield,PA,16830,US,/v2/animals/43777707
43777704,NY18,https://www.petfinder.com/dog/diana-43777704/ny/rock-hill/sullivan-county-spca-ny18/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Australian Shepherd,null,TRUE,FALSE,Harlequin,"Tricolor (Brown, Black, & White)",null,Baby,Female,Medium,Medium,TRUE,FALSE,null,FALSE,TRUE,null,TRUE,null,,,,,,Diana,Arriving 1/19/19 The Sullivan SPCA works with a network of shelters and rescue organizations locally and throughout the Mid-Atlantic region...,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777704/1/?bust=1547568854&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777704/1/?bust=1547568854&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777704/1/?bust=1547568854&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777704/1/?bust=1547568854,adopted,2019-01-15T16:14:32+0000,sullivanspca@yahoo.com,(845) 796-3120,104 Rock Hill Drive,PO Box 995,Rock Hill,NY,12775,US,/v2/animals/43777704
43777699,PA218,https://www.petfinder.com/dog/missy-43777699/pa/clearfield/clearfield-county-spca-pa218/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Pug,Chihuahua,TRUE,FALSE,Brown / Chocolate,null,null,Adult,Female,Small,Short,TRUE,FALSE,null,FALSE,TRUE,FALSE,TRUE,TRUE,,,,,,Missy,Hi! My name is Missy and I'ma four year old Pug/Chihuahua mix! I'm pretty shy when you first get to...,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777699/1/?bust=1547568802&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777699/1/?bust=1547568802&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777699/1/?bust=1547568802&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777699/1/?bust=1547568802,adopted,2019-01-15T16:14:15+0000,clearfieldcountyspca@gmail.com,(814) 765-2220,275 21st Street,null,Clearfield,PA,16830,US,/v2/animals/43777699
43777694,IL130,https://www.petfinder.com/dog/ellie-43777694/il/woodstock/helping-paws-animal-shelter-il130/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Maltese,null,TRUE,FALSE,White / Cream,null,null,Senior,Female,Small,Medium,TRUE,FALSE,null,FALSE,TRUE,null,null,null,,,,,,Ellie,"Hi, I'm Ellie.  I love to go for walks outside and enjoy the wind in my face so I can...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777694/1/?bust=1547568770&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777694/1/?bust=1547568770&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777694/1/?bust=1547568770&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777694/1/?bust=1547568770,adopted,2019-01-15T16:13:29+0000,info@helpingpaws.net,(815) 338-4400,2500 Harding Lane,null,Woodstock,IL,60014,US,/v2/animals/43777694
43777697,NY18,https://www.petfinder.com/dog/dodger-43777697/ny/rock-hill/sullivan-county-spca-ny18/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Australian Shepherd,null,TRUE,FALSE,Harlequin,"Tricolor (Brown, Black, & White)",null,Baby,Male,Medium,Long,TRUE,FALSE,null,FALSE,TRUE,null,TRUE,null,,,,,,Dodger,Arriving 1/19/19 The Sullivan SPCA works with a network of shelters and rescue organizations locally and throughout the Mid-Atlantic region...,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777697/1/?bust=1547568770&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777697/1/?bust=1547568770&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777697/1/?bust=1547568770&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777697/1/?bust=1547568770,adopted,2019-01-15T16:13:14+0000,sullivanspca@yahoo.com,(845) 796-3120,104 Rock Hill Drive,PO Box 995,Rock Hill,NY,12775,US,/v2/animals/43777697
43777688,MD61,https://www.petfinder.com/dog/meg-43777688/md/fallston/humane-society-of-harford-county-md61/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Mixed Breed,null,FALSE,FALSE,White / Cream,Yellow / Tan / Blond / Fawn,null,Adult,Female,Medium,Short,FALSE,FALSE,null,FALSE,TRUE,null,null,null,,,,,,Meg,1 year old female $160,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777688/1/?bust=1547749832&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777688/1/?bust=1547749832&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777688/1/?bust=1547749832&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777688/1/?bust=1547749832,adopted,2019-01-15T16:12:11+0000,adopt@harfordshelter.org,(410) 836-1090 ext. 105,2208 Connolly Road,null,Fallston,MD,21047,US,/v2/animals/43777688
43777680,MI138,https://www.petfinder.com/dog/bentley-adopted-2-19-19-43777680/mi/livonia/wag-animal-rescue-mi138/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,American Bulldog,Staffordshire Bull Terrier,TRUE,FALSE,Black,White / Cream,null,Baby,Male,Large,Short,FALSE,TRUE,null,FALSE,TRUE,TRUE,TRUE,TRUE,,,,,,Bentley ~ Adopted 2/19/19,"Bentley is a 2 month old Bully mix who is about as cute as they come. 110% heart thief, and...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777680/4/?bust=1549118222&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777680/4/?bust=1549118222&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777680/4/?bust=1549118222&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777680/4/?bust=1549118222,adopted,2019-01-15T16:11:53+0000,waganimalrescue@yahoo.com,null,Wag is at the Livonia Petsmart 13150 Middlebelt Rd every Saturday from 11am to 3pm.,every Saturday from 11am to 3pm.,Livonia,MI,48152,US,/v2/animals/43777680
43777683,PA218,https://www.petfinder.com/dog/sylo-43777683/pa/clearfield/clearfield-county-spca-pa218/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Pit Bull Terrier,null,TRUE,FALSE,Black,White / Cream,null,Young,Female,Medium,Short,FALSE,FALSE,null,TRUE,TRUE,TRUE,FALSE,null,,,,,,Sylo,"Hey, there! My name is Sylo and I'ma year old Pit Bull mix! I am partially blind and deaf but...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777683/1/?bust=1547568626&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777683/1/?bust=1547568626&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777683/1/?bust=1547568626&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777683/1/?bust=1547568626,adopted,2019-01-15T16:11:02+0000,clearfieldcountyspca@gmail.com,(814) 765-2220,275 21st Street,null,Clearfield,PA,16830,US,/v2/animals/43777683
43777651,WA526,https://www.petfinder.com/dog/lina-43777651/ca/huntington-beach/woof-project-wa526/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Belgian Shepherd / Malinois,null,FALSE,FALSE,Yellow / Tan / Blond / Fawn,null,null,Adult,Female,Medium,Short,TRUE,TRUE,null,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,Lina,"Sex: Female\nAge: 3 years\nWeight: 39 pounds\nEnergy: Low\nDrive: Low\nLocation: Huntington Beach, California\n\nLina is so patient,...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777651/1/?bust=1547568610&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777651/1/?bust=1547568610&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777651/1/?bust=1547568610&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777651/1/?bust=1547568610,adopted,2019-01-15T16:10:28+0000,woofproject@outlook.com,null,null,null,Huntington Beach,CA,92648,US,/v2/animals/43777651
43777671,CA2618,https://www.petfinder.com/dog/louie-43777671/ca/san-jose/angels-furry-friends-ca2618/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,German Shepherd Dog,null,TRUE,FALSE,Bicolor,null,null,Baby,Male,Medium,Short,TRUE,TRUE,null,FALSE,TRUE,TRUE,TRUE,null,,,,,,Louie,"Meet Louie. Very sweet, when he gives you kisses he whines from happiness! Will follow you everywhere, very attached to...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777671/3/?bust=1549923777&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777671/3/?bust=1549923777&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777671/3/?bust=1549923777&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777671/3/?bust=1549923777,adopted,2019-01-15T16:10:24+0000,info@angelsfurryfriends.org,(669) 221-1529,null,null,San Jose,CA,95118,US,/v2/animals/43777671
43777673,CA324,https://www.petfinder.com/dog/bruce-43777673/ca/manteca/city-of-manteca-animal-shelter-ca324/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,German Shepherd Dog,null,FALSE,FALSE,Bicolor,null,null,Adult,Male,Large,Long,FALSE,FALSE,null,FALSE,FALSE,null,TRUE,null,,,,,,Bruce,null,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777673/1/?bust=1547568600&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777673/1/?bust=1547568600&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777673/1/?bust=1547568600&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777673/1/?bust=1547568600,adopted,2019-01-15T16:10:19+0000,animalservices@ci.manteca.ca.us,(209) 456-8270,115 E. Wetmore Street,null,Manteca,CA,95337,US,/v2/animals/43777673
43777672,OH780,https://www.petfinder.com/dog/ceecee-43777672/oh/new-philadelphia/tuscarawas-county-humane-society-oh780/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Pit Bull Terrier,null,FALSE,FALSE,White / Cream,Yellow / Tan / Blond / Fawn,null,Adult,Female,Large,Short,TRUE,FALSE,null,FALSE,TRUE,TRUE,TRUE,null,,,,,,CeeCee,CeeCee is a 7 year old pittbull. She was pulled from a shelter after she was saved from horrendous conditions....,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777672/1/?bust=1547568488&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777672/1/?bust=1547568488&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777672/1/?bust=1547568488&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777672/1/?bust=1547568488,adopted,2019-01-15T16:10:15+0000,contact@tuschumanesociety.com,(330) 343-6060,1432 Tall Timber Rd NE,null,New Philadelphia,OH,44663,US,/v2/animals/43777672
43777681,SC170,https://www.petfinder.com/dog/viola-43777681/sc/darlington/darlington-county-humane-society-sc170/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Shepherd,null,FALSE,FALSE,null,null,null,Adult,Female,Medium,null,TRUE,FALSE,null,FALSE,TRUE,null,TRUE,null,,,,,,Viola,Viola was brought in as a stray by animal animal control. She was picked up on W Old Camden Hwy...,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777681/1/?bust=1547568564&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777681/1/?bust=1547568564&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777681/1/?bust=1547568564&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777681/1/?bust=1547568564,adopted,2019-01-15T16:09:37+0000,darlingtonhumanepets@gmail.com,843-398-4402  ,1740 Animal Control Lane,null,Darlington,SC,29532,US,/v2/animals/43777681
43777664,OH370,https://www.petfinder.com/dog/zoey-43777664/oh/defiance/fort-defiance-humane-society-oh370/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Terrier,null,TRUE,FALSE,Brown / Chocolate,White / Cream,null,Baby,Female,Medium,Short,TRUE,FALSE,null,FALSE,TRUE,TRUE,TRUE,TRUE,,,,,,Zoey,Hi! My name is Zoey and I am around 5-6 months old. I am a super sweet girl and love...,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777664/1/?bust=1547568416&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777664/1/?bust=1547568416&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777664/1/?bust=1547568416&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777664/1/?bust=1547568416,adopted,2019-01-15T16:08:55+0000,newbestfriend@fortdefiancehumanesociety.org,(419) 658-2298,7169 State Route 15,null,Defiance,OH,43512,US,/v2/animals/43777664
43777652,NV155,https://www.petfinder.com/dog/sugar-1-43777652/nv/las-vegas/a-home-4-spot-nv155/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Japanese Chin,null,FALSE,FALSE,Black,White / Cream,null,Adult,Female,Small,Long,TRUE,FALSE,null,FALSE,TRUE,null,TRUE,null,,,,,,Sugar 1,"Meet Sugar, she is 2 yrs old. She was an owner surrender along with her brother  Buster a 11 yr...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777652/3/?bust=1550460908&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777652/3/?bust=1550460908&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777652/3/?bust=1550460908&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777652/3/?bust=1550460908,adopted,2019-01-15T16:08:27+0000,ahome4spot@gmail.com,(702) 239-7986,null,null,Las Vegas,NV,89103,US,/v2/animals/43777652
43777624,WA581,https://www.petfinder.com/dog/ferro-ferucio-43777624/wa/seattle/6dogrees-rescue-wa581/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Shih Tzu,Silky Terrier,TRUE,FALSE,Apricot / Beige,White / Cream,null,Young,Male,Small,Medium,TRUE,FALSE,null,FALSE,TRUE,FALSE,TRUE,null,,,,,,"""Ferro Ferucio""",* For a faster response please apply online prior to requesting a meet and greet. Apply at www.6dogrees.com\n\nMeet Ferro...,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777624/2/?bust=1554142015&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777624/2/?bust=1554142015&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777624/2/?bust=1554142015&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777624/2/?bust=1554142015,adoptable,2019-01-15T16:07:25+0000,karleen@6dogrees.com,  ,null,null,Seattle,WA,98106,US,/v2/animals/43777624
43777663,CA2618,https://www.petfinder.com/dog/fiona-43777663/ca/san-jose/angels-furry-friends-ca2618/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,German Shepherd Dog,null,FALSE,FALSE,Bicolor,null,null,Adult,Female,Large,Short,TRUE,TRUE,null,FALSE,TRUE,TRUE,TRUE,null,,,,,,Fiona,"Meet Fiona, our new rescue german shepherd.\nShe was surrendered by her adopting family to San Jose animal shelter because...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777663/4/?bust=1547568414&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777663/4/?bust=1547568414&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777663/4/?bust=1547568414&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777663/4/?bust=1547568414,adoptable,2019-01-15T16:07:21+0000,info@angelsfurryfriends.org,(669) 221-1529,null,null,San Jose,CA,95118,US,/v2/animals/43777663
43777657,ON552,https://www.petfinder.com/dog/stevie-43777657/on/toronto/paws-across-the-water-on552/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Collie,null,TRUE,FALSE,Yellow / Tan / Blond / Fawn,null,null,Young,Male,Medium,Short,TRUE,TRUE,null,FALSE,TRUE,TRUE,TRUE,null,housetrained,good with dogs,good with kids,friendly,,Stevie,Stevie was a stray in Bahrain.   He is very friendly with humans and great with all dogs. Stevie has a...,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777657/1/?bust=1547698031&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777657/1/?bust=1547698031&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777657/1/?bust=1547698031&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777657/1/?bust=1547698031,adopted,2019-01-15T16:06:48+0000,pawsacrossthewater@gmail.com,null,null,null,Toronto,ON,M6K 1C6,CA,/v2/animals/43777657
43777662,NC301,https://www.petfinder.com/dog/serena-43777662/nc/wake-forest/saving-grace-animals-for-adoption-nc301/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Hound,Labrador Retriever,TRUE,FALSE,White / Cream,null,null,Adult,Female,Medium,Short,TRUE,TRUE,null,FALSE,TRUE,null,TRUE,null,,,,,,Serena,***ADOPTION FEE WAIVED ***\nSerena is an adult Lab/Hound mix ready for a forever home.  She has been living in...,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777662/1/?bust=1547585619&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777662/1/?bust=1547585619&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777662/1/?bust=1547585619&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777662/1/?bust=1547585619,adopted,2019-01-15T16:06:38+0000,adoptions@savinggracenc.org,(919) 518-1180,P O Box 1649,null,Wake Forest,NC,27587,US,/v2/animals/43777662
43777661,IN144,https://www.petfinder.com/dog/brody-43777661/in/new-castle/new-castle-henry-county-animal-shelter-in144/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Labrador Retriever,null,TRUE,FALSE,Black,null,null,Senior,Male,Medium,null,TRUE,FALSE,null,FALSE,FALSE,null,null,null,,,,,,Brody,null,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777661/2/?bust=1547568365&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777661/2/?bust=1547568365&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777661/2/?bust=1547568365&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777661/2/?bust=1547568365,adoptable,2019-01-15T16:06:31+0000,nchcanimalshelter@yahoo.com,(765) 529-8131 ,11Midway Drive,null,New Castle,IN,47362,US,/v2/animals/43777661
43777648,OH780,https://www.petfinder.com/dog/daisy-mae-43777648/oh/new-philadelphia/tuscarawas-county-humane-society-oh780/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Pomeranian,null,FALSE,FALSE,Yellow / Tan / Blond / Fawn,null,null,Adult,Female,Small,Medium,TRUE,FALSE,null,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,Daisy Mae,Daisy Mae is a 6 year old Pomeranian. She was a surrender through our humane officer. Daisy is a cute...,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777648/1/?bust=1547568191&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777648/1/?bust=1547568191&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777648/1/?bust=1547568191&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777648/1/?bust=1547568191,adopted,2019-01-15T16:06:28+0000,contact@tuschumanesociety.com,(330) 343-6060,1432 Tall Timber Rd NE,null,New Philadelphia,OH,44663,US,/v2/animals/43777648
43777643,NJ900,https://www.petfinder.com/dog/charlie-43777643/nj/westfield/pop-up-paws-nj900/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Poodle,null,TRUE,FALSE,Black,null,null,Young,Male,Medium,Medium,FALSE,FALSE,null,FALSE,FALSE,TRUE,TRUE,TRUE,Beautiful,Sweet,Wellbehaved,,,Charlie,"Please read the listing completely prior to filling out an application for Charlie. Please note, we receive hundreds of applications...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777643/1/?bust=1547568284&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777643/1/?bust=1547568284&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777643/1/?bust=1547568284&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43777643/1/?bust=1547568284,adopted,2019-01-15T16:06:06+0000,popuppaws@gmail.com,null,null,null,Westfield,NJ,7090,US,/v2/animals/43777643
